Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,1%,177346.02,2026-01-26 10:00:00,,0.005,0.0075,178232.75,176015.92,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,1%,177346.02,2026-01-26 10:00:00,,0.0075,0.002,178676.12,176991.33,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,1%,177346.02,2026-01-26 10:00:00,,0.0075,0.005,178676.12,176459.29,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,1%,177346.02,2026-01-26 10:00:00,,0.0075,0.0075,178676.12,176015.92,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.002,0.002,179460.12,178743.72,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.002,0.005,179460.12,178206.41,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.002,0.0075,179460.12,177758.66,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.005,0.002,179997.43,178743.72,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.005,0.005,179997.43,178206.41,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.005,0.0075,179997.43,177758.66,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.0075,0.002,180445.18,178743.72,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.0075,0.005,180445.18,178206.41,False
2026-01-26,^BVSP,open_vs_prev_open,175590.12,2026-01-23 10:00:00,SELL,2%,179101.92,2026-01-26 10:00:00,,0.0075,0.0075,180445.18,177758.66,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.002,0.002,178388.68,177676.54,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.002,0.005,178388.68,177142.45,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.002,0.0075,178388.68,176697.37,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.005,0.002,178922.77,177676.54,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.005,0.005,178922.77,177142.45,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.005,0.0075,178922.77,176697.37,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.0075,0.002,179367.85,177676.54,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.0075,0.005,179367.85,177142.45,False
2026-01-26,^BVSP,open_vs_prev_max_vol_close,176269.91,2026-01-23 10:00:00,SELL,1%,178032.61,2026-01-26 10:00:00,,0.0075,0.0075,179367.85,176697.37,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.002,0.002,181009.0,180286.4,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.002,0.005,181009.0,179744.46,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.002,0.0075,181009.0,179292.84,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.005,0.002,181550.94,180286.4,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.005,0.005,181550.94,179744.46,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.005,0.0075,181550.94,179292.84,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.0075,0.002,182002.56,180286.4,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.0075,0.005,182002.56,179744.46,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,1%,180647.7,2026-01-27 10:00:00,,0.0075,0.0075,182002.56,179292.84,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.002,0.002,180378.84,179658.76,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.002,0.005,180378.84,179118.71,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.002,0.0075,180378.84,178668.66,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.005,0.002,180918.89,179658.76,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.005,0.005,180918.89,179118.71,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.005,0.0075,180918.89,178668.66,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.0075,0.002,181368.94,179658.76,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.0075,0.005,181368.94,179118.71,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,1%,180018.8,2026-01-27 10:00:00,,0.0075,0.0075,181368.94,178668.66,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.002,0.002,182164.77,181437.57,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.002,0.005,182164.77,180892.16,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.002,0.0075,182164.77,180437.66,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.005,0.002,182710.18,181437.57,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.005,0.005,182710.18,180892.16,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.005,0.0075,182710.18,180437.66,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.0075,0.002,183164.68,181437.57,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.0075,0.005,183164.68,180892.16,False
2026-01-27,^BVSP,open_vs_prev_close,178236.44,2026-01-26 16:00:00,SELL,2%,181801.17,2026-01-27 10:00:00,,0.0075,0.0075,183164.68,180437.66,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.002,0.002,181701.14,180975.78,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.002,0.005,181701.14,180431.77,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.002,0.0075,181701.14,179978.42,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.005,0.002,182245.15,180975.78,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.005,0.005,182245.15,180431.77,False
